id_profile,cargo,empresa,id_emprego
600221,Podólogo,Pereira Farias - EI,17739
176043,Sacoleira,Nascimento,89316
732363,Administrador de banco de dados DBA,Moraes e Filhos,97586
772368,Balconista,Porto,69354
165220,Entalhador,Pinto Ramos - EI,29615
609037,Contatólogo,Fernandes Ferreira e Filhos,29735
498446,Diretor de fotografia,Aragão da Rosa - ME,2942
788977,Relações públicas,Nogueira S.A.,4440
799294,Toxicologista,Aragão,4172
933864,Agente de combate à endemias,Cunha - EI,42468
827496,Engenheiro químico,Gomes,44632
111712,Governanta,Pinto,34151
533804,Técnico de gesso,Ribeiro,24675
277030,Lanterneiro,Castro,12784
3723,Contramestre em transporte marítimo,Caldeira S.A.,36656
664681,Assistente de câmera,Nascimento,75037
861028,Funileiro,Nunes,85142
514900,Auxiliar administrativo,Correia Fogaça e Filhos,82473
680154,Produtor editorial,Vieira - ME,1651
214338,Afiador de ferramentas,Gonçalves Cavalcanti S/A,4341
657135,Massoterapeuta,Silveira Melo S/A,75888
292247,Serventuário,Souza,67626
394381,Protesista,da Rosa Novaes - EI,7463
259876,Técnico em radiologia,Jesus Aragão - EI,50739
382195,Maitre,Barbosa,38035
553825,Capataz,Alves,91419
51697,Antropólogo,Silva,50262
281827,Mecânico,Mendes - EI,67561
330306,Orçamentista,Azevedo,19222
677785,Esgrimista,Vieira,27794
622291,Acupunturista,da Mota da Mota S.A.,77285
9191,Cortador de cana-de-açucar,Castro Nunes - EI,72071
338500,Parteira tradicional,Melo,60980
669109,Atleta de canoagem,Lopes S/A,25767
908179,Vistoriador de sinistros,Mendes,99160
336894,Engenheiro agrícola,Dias,49647
177881,Cadeirinha,Costela,72623
101275,Seguidor de compras,Vieira da Rocha - ME,39492
294067,Musicoterapeuta,Cardoso,90199
740499,Editor de mesa de corte,Melo,79926
821541,Deputado,da Costa Cavalcanti Ltda.,26655
796497,Tintureiro,Carvalho e Filhos,25584
395127,Cirurgião dentista,Souza,88731
791024,Programador,Aragão Ltda.,37913
760887,Artesão,Ramos - EI,7884
672630,Fundidor de placa de gesso,Cardoso,70937
632498,Militar da Aeronáutica,Caldeira,28784
395432,Subprefeito,Rocha,18810
740203,Desenhista,Cunha Nunes e Filhos,38968
797119,Armeiro,Monteiro,37931
166404,Militar da Aeronáutica,Freitas,93302
720396,Ambulante,Alves e Filhos,18017
416493,Mestre-de-obras,da Luz S.A.,16689
673216,Tradutor,Fogaça,44238
908559,Porteiro,Moreira,68575
984544,Produtor musical,Fogaça Porto - EI,5474
533097,Plastimodelista,Nunes S.A.,38890
424499,Astronauta,da Cruz Ltda.,82141
96984,Manobrista,Dias,72906
468404,Médico nuclear,Correia Santos Ltda.,39811
14369,Pedagogo,Ramos - ME,98523
753599,Fisioterapeuta,Rezende S.A.,55047
3331,Auxiliar de reprografia,Gomes Rocha - EI,30316
633965,Tosador,Azevedo,45415
267871,Engenheiro de som,Barbosa Rodrigues S.A.,22859
636677,Técnico em óptica,Porto - EI,90877
812844,Ufólogo,Caldeira das Neves - EI,70439
399697,Orientador educacional,da Luz,36953
322958,Técnico em agropecuária,Duarte - ME,11565
60199,Gerente de riscos em seguros,Cavalcanti,64609
677288,Windsurfer,Porto,19042
454506,Revisor,Silva,9833
183075,Pára-quedista,Porto S/A,32120
68176,Político,Melo - ME,73264
608496,Coveiro/Sepultador,Ferreira S.A.,33612
467444,Mensageiro,Dias,45804
755252,Fonoaudiólogo,Costela,49440
857869,Despachante,da Costa - ME,82627
587613,Notário,Ferreira,7722
100530,Ginasta rítmica,Nascimento da Mota - EI,51438
884053,Velejador,Moraes - ME,85408
270808,Gerente de inovações ou novos negócios,da Cunha Rocha S/A,4588
174403,Gerente de banco,Rodrigues S.A.,72121
584203,Tecnólogo em recursos pesqueiros,Campos,14042
433918,Mecânico,Freitas,99261
558725,Salgadeira,Jesus Ltda.,75280
288246,Bioquímico,Freitas S/A,11376
107381,Datilógrafo,Oliveira,99943
188814,Arrumadeira,Souza Nogueira S.A.,64377
913024,Investigador particular,da Rosa Pinto Ltda.,41379
575936,Profissional de comércio exterior,Alves,4953
586907,Cadista,Azevedo S/A,92106
578800,Patinador,da Mota,24422
9178,Geriatra,Viana,7017
771036,Protético dentário,Farias Ltda.,13133
297178,Ministro,Carvalho Caldeira S/A,69949
836549,Adestrador de animais,Barros - EI,19875
928337,Mecânico de vôo,Porto,18035
273051,Feirante,Castro e Filhos,68696
547812,Técnico em aviação,Pinto,8445
204399,Fundidor,Martins,98622
595677,Pizzaiolo,Rezende - EI,45945
6723,Tecnólogo em jogos digitais,da Mota - ME,15028
16137,Jogador de tênis de mesa,Oliveira S/A,59961
257665,Clarinetista,Jesus - EI,18304
984149,Baterista,Pinto S.A.,46187
833075,Panfleteiro,Correia e Filhos,86756
511652,Balconista,Teixeira Aragão Ltda.,69655
634477,Atleta de canoagem,Cardoso,26053
488112,Artesão,Costela - EI,26835
578294,Gestor de tecnologia da informação,Rezende Ferreira - EI,20832
438457,Atleta de tiro com arco,Santos,66431
50545,Skatista,Santos Nascimento S/A,89304
957702,Caça-talentos/Olheiro,Lopes,82610
375783,Ourives,da Paz - EI,41948
868948,Técnico em radiologia,Silva e Filhos,95363
228740,Profissional de rádio e tv,Cunha Martins Ltda.,56759
626155,Costureira,da Mata Gomes S/A,60444
744355,Lanterneiro,Fogaça,98719
140241,Profissional de reciclagem,da Cruz,91919
379564,Administrador de redes,Novaes,78250
390789,Chefe de cozinha,Dias Nascimento e Filhos,15426
244770,Lutador de karatê,Moreira Pires S/A,54580
253245,Representante comercial,Ribeiro Cavalcanti - ME,34562
937666,Carpinteiro,Silva S/A,50769
356256,Orçamentista,Campos Cavalcanti Ltda.,64062
187945,Toxicologista,da Conceição S.A.,75975
459399,Engenheiro de telecomunicações,Gonçalves Duarte S/A,57369
414234,Engenheiro de iluminação,Costa Cardoso - ME,62336
670272,Pneumologista,Pires,93543
143264,Dermatologista,Lima,20826
743874,Diretor de fotografia,Fogaça Carvalho - EI,60293
759812,Coreógrafo,Viana Jesus S.A.,69254
393281,Pianista,Carvalho,70697
74119,Petroleiro,Novaes Ltda.,52235
703721,Médico geneticista,das Neves da Rosa e Filhos,26419
715503,Xilógrafo,Correia,20927
132445,Lutador de karatê,Castro,59426
338920,Pastilheiro,Cardoso,99772
230527,Profissional de relações públicas,Rocha Ltda.,83626
655249,Papiloscopista,Freitas Fogaça Ltda.,79879
40103,Produtor musical,da Mota - EI,29171
363664,Biomédico,Almeida Ltda.,6237
516441,Vigilante noturno/diurno,Oliveira,6708
265158,Soldado,Dias,13733
471210,Toxicologista,Gonçalves,13982
476529,Designer de jóia,da Mota Barros S.A.,759
282687,Espeleologista,Costela S/A,38221
334248,Radiooperador de vôo,Gomes,78793
535158,Engenheiro de manufatura,Pires e Filhos,70687
526363,Geógrafo,Campos,31312
320604,Auxiliar administrativo,Pires,59766
709256,Panfleteiro,Oliveira Melo e Filhos,48379
691999,Engenheiro têxtil,Cardoso,71804
842891,Dedetizador,Gonçalves Ltda.,74484
543055,Produtor de eventos,da Rosa e Filhos,65778
139965,Broker/Corretor da bolsa de valores,Lima,14325
812848,Cinegrafista,Silveira,41480
637602,DJ,Porto S/A,86374
558886,Comprador,Fernandes - ME,99306
310894,Diagramador,Pereira e Filhos,82408
69019,Comandante,Cardoso Vieira S.A.,57746
397164,Segurança particular,Santos da Mota e Filhos,78818
948422,Profissional de tecnologia de laticínios,Barbosa,16043
662000,Regente,Nascimento Lopes S.A.,18113
490323,Engenheiro de alimentos,Cardoso,94174
993103,Protesista,Gomes - ME,73673
955857,Psicopedagogo,Freitas S.A.,54698
728804,Recreador,Teixeira e Filhos,69930
185162,Biólogo,Correia S.A.,26735
624092,Servente-de-obras,Porto,76080
941953,Coloproctologista,Moreira Lima e Filhos,59892
84261,Radiologista,Freitas,5324
630552,Windsurfer,Santos e Filhos,46973
520313,Escoteiro,Fogaça,32326
428108,Alergologista,Fernandes Rocha - EI,10153
258050,Confeiteiro,Moura - ME,77195
234471,Corretor da bolsa de valores,Sales,52884
274498,Aeroviário,Mendes,30061
755565,Técnico em agropecuária,Silva,91191
245990,Engenheiro de minas,Silveira,39298
990990,Técnico em rede,da Paz - ME,18229
998883,Diplomata,Rezende,53824
36330,Numerólogo,Moraes da Mata - EI,39393
353254,Encarregado de manutenção predial,Gomes,8836
15275,Leiloeiro,Nogueira,15906
417280,Preparador de máquinas,Jesus - EI,4321
984197,Escriturário,Porto,50702
537065,Cartunista,Monteiro - ME,19575
894638,Lancheiro,Monteiro,91593
539997,Soldador,Moreira Ltda.,2471
830102,Personal stylist,Gonçalves,97100
232897,Lamboteiro,Ramos,55065
484770,Estatístico,Nogueira,17142
145468,Protesista,Silveira,88629
10426,Vendedor,Nogueira,72671
762712,Barman,Pinto Martins S.A.,66793
837037,Ceramista,Melo da Costa - ME,26194
83922,Editor,Gonçalves,92249
207369,Intérprete e tradutor de língua de sinais,Rodrigues - EI,93349
532753,Panificador/Padeiro,Pinto,91850
6934,Assessor parlamentar,Ribeiro,26633
594784,Violonista,Lopes,91697
60944,Cinegrafista,Cardoso e Filhos,701
53801,Jogador de handebol,Farias Souza e Filhos,99292
799981,Chargista,Silveira e Filhos,60388
335046,Ginecologista,Santos,66647
665988,Jogador de basquete,Cunha das Neves S.A.,69703
786614,Comerciante,Peixoto - EI,81943
304416,Cirurgião bucal,Viana - EI,77222
399156,Produtor musical,Porto Nunes - ME,56401
558885,Produtor de multimídia,Rodrigues - EI,77243
361480,Bóia-fria,Moreira,49772
701448,Artista plástico,Moraes,12644
958122,Químico farmacêutico,Moura,26586
815313,Ortoptista,Caldeira,23545
929085,Urologista,Peixoto Costela S.A.,35058
877293,Deputado,Vieira,31990
859541,Esteticista,Gomes,39252
721373,Faturista,Caldeira e Filhos,98841
452851,Chaveiro,Moura,69801
262392,Médico cirurgião,Nogueira,14905
614905,Engenheiro florestal,Campos,89856
154802,Designer de moda,Viana Caldeira S.A.,91935
404736,Bailarina,Cardoso,74003
691786,Agente de viagens,Aragão,49756
251207,Jogador de basquete,Costa Ltda.,72849
159933,Nefrologista,Cunha,17857
58023,Gastrônomo,Moreira Aragão e Filhos,70592
173306,Lancheiro,Pereira,93841
123343,Açougueiro,da Cruz - EI,47918
600629,Digitador,Rocha,72808
805269,Manicure,das Neves,73434
856262,Parteira tradicional,da Conceição da Conceição Ltda.,5528
467300,Profissional de relacionamento com investidores RI,Campos,65578
70840,Cinematográfo,Nogueira Ltda.,59068
197912,Somelier,Farias,24961
729480,Modelista,Lima,46110
147667,Sargento,Almeida,4516
481528,Terapeuta floral,Almeida S.A.,3245
726884,Portuário,Gomes - ME,7388
449359,Teólogo,Ferreira Rodrigues Ltda.,19659
633315,Auditor,Silva,72769
201544,Profissional de manutenção industrial,Almeida,70357
500695,Babá,Moura,1769
627978,Escoteiro,Barros Nascimento - ME,32180
434218,Datilógrafo,Freitas - ME,68319
603204,Psicomotricista,Duarte Mendes e Filhos,11874
562403,Jornaleiro,Cavalcanti,69678
289969,Tecnólogo em geoprocessamento,das Neves,43585
853733,Profissional de relações públicas,Oliveira,73382
645302,Técnico em rede,da Paz Rezende Ltda.,49497
403113,Perfusionista,Moreira Barbosa S/A,87900
305642,Técnico em taquigrafia,Mendes Ferreira - ME,12092
513559,Agente funerário,Fernandes,5614
802258,Sexólogo,da Cunha,39370
37,Administrador,Nogueira,9041
165695,Tecnólogo em Ciências das plantas medicinais,Moraes,1311
621013,Engenheiro mecânico,Novaes,30813
316499,Radiooperador de vôo,Gonçalves Santos e Filhos,98086
219011,Desembargador de justiça,da Cunha - ME,51203
962861,Dançarino,Correia,66549
91346,Lutador de kung fu,Cardoso Ferreira S/A,29758
513656,Odontopediatra,Lopes,28760
712373,Gagsman,Barbosa,11417
510190,Cenógrafo,Cavalcanti da Mota S/A,49715
804160,Engenheiro físico,Novaes,97868
630793,Astrônomo,Fogaça,79189
975874,Engenheiro agrônomo,da Cunha,43997
887030,Seringueiro,Cardoso,24985
603416,Piloto de avião,Oliveira Ribeiro S.A.,10073
433070,Profissional de linguística,Novaes,99904
12486,Redator,Souza Barros - ME,42620
820997,Jornalista,da Rosa,70234
774961,Geógrafo,Gonçalves Porto - EI,72539
892435,Endocrinologista,Moura S/A,17120
682137,Recepcionista,Aragão,79106
219593,Oculista,da Rocha,36106
907675,Atleta de canoagem,das Neves,88431
336935,Rebarbador de metal,Jesus,39926
95267,Investigador de Polícia,Ramos Cunha e Filhos,90908
491913,Coronel,das Neves,48291
612970,Juiz de direito,Carvalho - ME,62785
483273,Biblioteconomista,da Rocha,20467
389810,Figurinista,Novaes - ME,57346
15558,Acupunturista,Barbosa Jesus S/A,32602
83323,Ortoptista,Nascimento,34447
233963,Policial federal,Almeida,59004
534825,Meteorologista,Souza,19721
260182,Técnico em óptica,Caldeira Azevedo Ltda.,2394
847593,Clap loader,Nascimento S/A,1818
737107,Arquivista,Fernandes Freitas - EI,25246
539370,Cameraman,Fernandes da Luz S.A.,45125
937381,Nutrologista,Farias - ME,16934
320360,Cirurgião bucal,Nascimento,49518
523607,Cameraman,Gonçalves,35782
817,Engenheiro de controle e automação,da Mota da Paz S/A,46907
152204,Ferroviário,Cardoso Ltda.,21423
436489,Radiologista,Lopes,25693
850651,Cientista da informação e documentação,Ramos da Rocha Ltda.,7840
6061,Urbanista,Gomes,32744
387256,Naturólogo,Cavalcanti da Paz - EI,50328
109331,Ortodontista,Correia S.A.,54741
176262,Coach,Melo,44690
504758,Sapateiro,Nascimento Nascimento e Filhos,86279
288814,Espeleologista,Porto S/A,41761
898623,Estoquista,Carvalho Campos - ME,21367
553181,Engenheiro mecânico,Ribeiro - EI,45783
141008,Fresador,Carvalho,3404
776697,Odontologista legal,Alves Nunes e Filhos,3761
54387,Radialista programador,das Neves da Mata e Filhos,26052
924500,Velejador,Monteiro S.A.,16049
461927,Engenheiro de materiais,Correia,27356
833396,Alfaiate,Azevedo Souza - EI,94896
971317,Coach,Teixeira Nunes S/A,19184
282924,Açougueiro,da Conceição,89680
378127,Florista,Silveira - EI,90561
451689,Tecnólogo em geoprocessamento,Nogueira,23328
493118,Petroleiro,Campos e Filhos,17411
985253,Delegado,da Paz Dias S.A.,46230
714601,Cobrador de ônibus,Lopes S/A,93102
750546,Cozinheira,da Paz S.A.,25781
815993,Gari,Martins S/A,55952
185133,Profissional de manutenção industrial,Viana S.A.,50035
508090,Jogador de vôlei,Oliveira,10685
848914,Engenheiro aeronáutico,Nascimento,23275
583223,Soldado,Caldeira,86343
220498,Atleta de nado sincronizado,Novaes S.A.,18634
142619,Técnico em aviação,Rocha,98974
482375,Estoquista,Pires,608
87393,Adestrador de animais,Lopes - ME,29728
982054,Eletricista de automóveis,Teixeira,53004
150001,Cabeleireiro,Novaes,58677
723774,Cenotécnico,Porto,81412
456379,Nutricionista,Silva - ME,75814
926639,Pedagogo,Fogaça,16961
618679,Administrador de banco de dados DBA,Ramos,12721
515838,Degustador,Jesus S/A,69467
25343,Tatuador,Rodrigues Duarte Ltda.,98417
737392,Lutador de kung fu,da Cruz Rezende S/A,60494
667438,Bioquímico,Teixeira S/A,43365
462069,Guitarrista,Dias,12586
53519,Taifeiro,Gomes - EI,31935
291928,Promotor público/de justiça,Pinto da Cunha Ltda.,17094
763616,Cinematográfo,Ramos,18927
833507,Gari,Araújo Cardoso e Filhos,31585
400981,Cobaia Médica,Campos,88253
965185,Jogador de hóquei,Porto Ramos e Filhos,32235
242078,Mensageiro,Viana,2249
191257,Nefrologista,Cunha da Cruz - ME,84795
1790,Biotecnólogo,Almeida Souza Ltda.,74803
158386,Intérprete de Bíblias,Peixoto S/A,60263
800714,Maitre,Sales - ME,89595
519821,Chefe de cozinha,da Rocha e Filhos,42036
321123,Serventuário,Nogueira Caldeira Ltda.,580
846802,Cineasta,da Paz,55074
753224,Camelô,da Rocha,11050
467640,Boticário,Novaes,52949
22989,Engenheiro mecânico,Silveira,4090
789886,Torreiro/Torrista,da Paz e Filhos,37054
41010,Urbanista,Duarte Sales - EI,2542
463685,Radiologista,Freitas S.A.,55991
10724,Ferreiro,Rodrigues,14612
921933,Profissional de tecnologia de laticínios,Mendes - EI,65168
938918,Filósofo,Costa - EI,57835
551577,Engraxate,Teixeira S.A.,63226
417513,Personal trainer,da Luz Ltda.,28820
246247,Tatuador,Fogaça - ME,85542
108532,Mensageiro,Souza,33933
265487,Peão de rodeiro,Costela Ramos S.A.,23382
600417,Optometrista,Lopes,43716
349599,Engenheiro petroquímico,Peixoto,60701
493022,Trompetista,Porto,39631
755280,Estoquista,da Cunha,21816
964816,Artista plástico,Lopes,43807
853328,Engenheiro físico,Silva da Cunha Ltda.,7095
831736,Embalador,Martins,28594
707728,Lutador de karatê,Moraes da Mata - ME,9657
150373,Tintureiro,Silva,82546
104504,Profissional de rádio e tv,da Costa Nunes S.A.,20170
155046,Pedagogo,Silva,80664
582604,Estatístico,Moura,85696
111580,Meredeira,Monteiro Nascimento S.A.,96802
339546,Surfista,Azevedo,88493
752845,Digitador,Cardoso Rodrigues S/A,6718
570929,Figurinista,Vieira,56768
227668,Técnico em radiologia,Gomes,31730
480906,Profissional de efeitos especiais,Martins,87330
130359,Jornalista,Almeida,64695
420578,Conferente de expedição,Pereira,61493
339607,Cientista,Dias,6936
307664,Enólogo,Barbosa e Filhos,18286
329064,Caminhoneiro,da Luz,60864
371971,Impressor,Moraes Mendes - EI,11612
219351,Engenheiro de supply chain ou logística,Oliveira - EI,41345
439906,Pescador,Cardoso,96761
198221,Neurologista,Santos,26835
880861,Técnico de som,Almeida Silveira e Filhos,22623
931301,Engenheiro mecânico,Farias,94943
214453,Barman,da Cunha,5503
308447,Figurinista,Ramos,47802
490783,Neonatologista,Araújo S/A,32225
625429,Modelista,Azevedo S.A.,35664
779788,Fotógrafo,Barros Ltda.,77710
514274,Taxidermista/Embalsamador,Alves,34915
705493,Físico nuclear,Fernandes Farias - ME,46252
405348,Cartazeiro,Aragão da Cunha - ME,68525
603280,Saxofonista,Nunes,37670
550958,Cabo,Cavalcanti S.A.,14539
378694,Engenheiro de projetos,Lima,80630
562228,Ajudante de produção,da Cunha,44308
749571,Faxineiro,Costa - ME,10401
342595,Ferramenteiro,Campos Nogueira - ME,13945
792231,Ambientalista,Souza da Rocha S/A,29052
699120,Fresador,Teixeira S/A,66684
487973,Tabelião,Aragão Cardoso - EI,14458
651851,Engenheiro de materiais,Monteiro,41200
638578,Conferente de recebimento,Almeida,38757
874519,Jogador de handebol,Freitas Peixoto S/A,56490
505747,Tecnólogo em silvicultura,Cunha,77805
571438,Preparador de máquinas,Lima Martins - ME,26375
894544,Protético dentário,Almeida,85509
223478,Continuista,Freitas,67603
577394,Toxicologista,Araújo Ltda.,16201
10391,Maestro,Rodrigues,79109
292544,Biomédico,Cunha,54908
393250,Leão de chácara,Souza S.A.,82581
552181,Físico,Ribeiro,24854
348632,Funileiro,Moreira Novaes Ltda.,84775
850840,Conferente de recebimento,Martins - EI,35756
66005,Administrador de banco de dados DBA,Correia,76220
364307,Filósofo,Moreira S/A,84594
23860,Harpista,da Paz,73685
874302,Ajudante de produção,Teixeira,50099
239546,Maquiador,Viana S/A,60365
735844,Engenheiro naval,Campos,7228
517068,Profissional de linguística,Rodrigues,50251
320950,Nutricionista,Cardoso,35543
340483,Lamboteiro,Fogaça Duarte - EI,52671
935832,Geólogo,da Luz da Mata Ltda.,84788
490937,Médico legista,Moreira - ME,56184
568315,Engenheiro de supply chain ou logística,Lima - EI,41688
787195,Administrador de redes,Rezende,54375
713858,Síndico,Pires Ltda.,94923
785447,Quadrinista,Caldeira Cardoso S.A.,60794
196350,Locutor,Fernandes e Filhos,91440
518386,Maquinista,Melo - EI,92675
128049,Lanterneiro,Souza,53889
503842,Engenheiro de projetos,Souza Ltda.,53457
569666,Mestre-de-obras,Costela da Cruz S.A.,55578
564178,Dublador,Moreira,6479
735006,Tecnólogo em papel e celulose,Cavalcanti - ME,76415
815675,Percursionista,da Paz,8974
757187,Letrista,Moraes,33199
862907,Naturólogo,Freitas - EI,19832
